sample_id,ambient_temp_C,coal_surface_temp_C,delta_T_C,delta_T_rate_per_hr,humidity_pct,solar_radiation_Wm2,wind_speed_kmh,rainfall_last_24h_mm,soil_moisture_pct,coal_surface_moisture_pct,pile_age_days,coal_type_volatile_pct,pile_compaction,crack_width_mm,hotspot_detected,vegetation_stress_index,shc_risk,data_source
SYN-01698,23.0,46.7,23.71,3.048,70.1,414.9,13.9,0.0,12.2,9.7,88,24.8,0,5.15,0,2,1,synthetic_physics_based
SYN-01699,41.2,54.8,13.58,1.496,86.0,935.7,7.2,0.0,18.9,12.2,23,20.1,0,0.37,0,0,0,synthetic_physics_based
SYN-01700,32.1,44.1,12.0,1.206,45.9,313.0,5.9,3.0,13.2,5.9,29,31.9,1,1.39,0,0,0,synthetic_physics_based
SYN-01701,41.2,58.9,17.69,1.095,66.7,315.3,19.9,20.6,3.1,1.0,21,22.1,1,0.52,0,0,0,synthetic_physics_based
SYN-01702,29.5,42.3,12.75,0.678,70.7,369.1,15.1,28.3,20.1,11.7,30,36.5,1,0.97,0,0,0,synthetic_physics_based
SYN-01703,26.9,35.0,8.12,0.468,49.1,558.1,13.1,1.7,5.8,3.3,20,22.3,0,0.26,0,0,0,synthetic_physics_based
SYN-01704,31.1,37.7,6.57,1.284,80.9,277.1,7.4,0.0,11.6,7.1,16,23.1,1,1.45,0,0,0,synthetic_physics_based
SYN-01705,29.7,56.2,26.51,3.403,86.8,873.8,1.5,0.0,12.1,8.4,67,23.9,1,0.62,0,1,1,synthetic_physics_based
SYN-01706,22.3,36.3,14.0,3.449,83.1,289.1,1.1,0.0,3.9,2.3,49,33.4,0,5.02,0,1,1,synthetic_physics_based
SYN-01707,34.1,55.3,21.17,0.904,74.3,856.2,11.3,0.0,4.0,1.3,58,26.6,1,0.66,0,1,0,synthetic_physics_based
SYN-01708,24.8,44.8,20.07,1.131,46.6,143.1,15.4,0.0,17.5,9.9,44,34.4,0,4.19,0,0,0,synthetic_physics_based
SYN-01709,33.6,52.7,19.02,1.302,46.9,640.9,11.0,0.0,8.7,7.1,25,33.7,1,1.15,0,0,0,synthetic_physics_based
SYN-01710,34.3,52.9,18.64,0.587,87.8,866.3,16.9,3.1,10.8,6.0,23,36.6,0,1.21,0,0,0,synthetic_physics_based
SYN-01711,23.3,37.9,14.57,3.162,30.6,201.9,1.2,14.7,13.7,10.8,59,33.1,0,0.74,0,2,1,synthetic_physics_based
SYN-01712,21.3,34.0,12.64,0.382,73.0,921.5,7.7,0.0,10.1,6.9,1,19.0,1,0.3,0,0,0,synthetic_physics_based
SYN-01713,37.2,43.8,6.59,1.372,72.4,457.6,5.1,11.1,17.7,10.9,15,34.7,1,1.31,0,0,0,synthetic_physics_based
SYN-01714,30.1,66.4,36.29,1.241,67.4,901.1,9.2,0.0,19.8,10.1,81,36.8,0,4.14,1,1,1,synthetic_physics_based
SYN-01715,21.3,65.1,43.79,3.104,89.4,659.1,1.9,0.0,4.1,2.1,81,37.9,1,4.38,1,1,1,synthetic_physics_based
SYN-01716,41.9,56.6,14.76,4.135,48.7,321.4,19.1,0.0,15.1,9.1,52,20.5,1,6.26,0,0,0,synthetic_physics_based
SYN-01717,21.3,36.6,15.36,2.135,50.4,219.5,4.9,25.0,9.0,4.9,58,30.3,0,0.61,0,2,0,synthetic_physics_based
SYN-01718,35.3,50.5,15.21,0.969,34.7,323.4,18.5,0.0,14.1,9.6,41,22.0,1,6.27,0,0,0,synthetic_physics_based
SYN-01719,41.6,48.4,6.77,0.268,56.6,133.7,8.8,0.0,12.2,7.0,44,23.3,1,1.83,0,1,0,synthetic_physics_based
SYN-01720,25.3,27.6,2.29,1.453,45.7,179.5,19.7,0.0,9.3,4.3,4,32.9,1,0.91,0,0,0,synthetic_physics_based
SYN-01721,23.1,41.7,18.53,2.485,50.6,144.2,11.3,0.0,4.8,3.2,77,37.6,0,4.67,0,2,1,synthetic_physics_based
SYN-01722,22.7,51.2,28.54,4.451,80.1,430.6,18.7,0.0,13.6,7.0,68,29.9,1,6.84,0,1,1,synthetic_physics_based
SYN-01723,26.7,40.0,13.29,0.554,86.1,766.0,0.6,0.0,5.1,3.9,7,35.0,1,0.7,0,0,0,synthetic_physics_based
SYN-01724,22.2,28.6,6.37,4.069,41.1,177.2,15.1,0.0,6.0,2.6,46,18.2,1,3.1,0,0,0,synthetic_physics_based
SYN-01725,35.2,41.8,6.62,0.937,52.4,167.3,18.1,0.0,21.7,14.8,9,18.7,0,0.16,0,0,0,synthetic_physics_based
SYN-01726,21.4,48.4,27.06,2.322,85.7,629.1,3.2,0.0,9.0,2.8,87,29.9,1,1.91,0,1,0,synthetic_physics_based
SYN-01727,31.2,37.8,6.61,1.205,33.7,227.5,2.4,14.8,14.1,7.3,33,25.8,0,1.38,0,0,0,synthetic_physics_based
SYN-01728,41.9,52.3,10.33,0.591,35.5,137.8,8.8,26.3,8.2,4.9,33,35.8,1,0.1,0,0,0,synthetic_physics_based
SYN-01729,37.9,52.8,14.9,4.151,39.8,200.2,18.7,0.0,19.4,10.1,84,24.0,1,5.94,0,2,1,synthetic_physics_based
SYN-01730,33.5,45.7,12.17,0.97,65.7,881.4,11.1,0.0,8.4,1.3,4,26.6,0,1.91,0,0,0,synthetic_physics_based
SYN-01731,26.7,53.6,26.87,1.69,39.0,789.3,10.8,27.4,10.0,8.5,65,28.6,0,2.61,0,2,0,synthetic_physics_based
SYN-01732,33.7,45.6,11.92,0.347,88.1,368.7,3.3,4.3,14.6,9.3,34,23.5,1,0.39,0,0,0,synthetic_physics_based
SYN-01733,31.6,61.6,29.98,1.914,56.8,640.2,0.5,8.1,19.5,9.0,85,36.2,1,3.16,0,1,0,synthetic_physics_based
SYN-01734,29.4,56.5,27.11,0.872,60.1,533.5,16.3,27.3,18.5,8.7,88,27.3,0,5.06,0,1,0,synthetic_physics_based
SYN-01735,22.9,52.7,29.86,1.798,44.8,659.4,2.2,0.0,8.0,2.4,79,26.5,1,2.01,0,2,1,synthetic_physics_based
SYN-01736,39.5,71.3,31.82,4.034,58.3,664.4,12.9,9.6,18.8,10.3,64,35.0,1,3.26,1,2,1,synthetic_physics_based
SYN-01737,29.9,42.6,12.7,0.655,69.7,615.9,18.3,8.8,16.3,11.3,25,24.2,1,0.59,0,0,0,synthetic_physics_based
SYN-01738,24.3,43.6,19.28,1.466,75.1,289.5,4.6,2.1,21.8,11.7,55,34.3,1,5.34,0,0,0,synthetic_physics_based
SYN-01739,28.1,29.9,1.86,0.458,75.2,85.1,13.5,16.2,20.8,10.9,9,20.4,0,0.54,0,0,0,synthetic_physics_based
SYN-01740,29.1,33.8,4.71,0.497,64.7,460.0,2.0,0.0,13.1,8.8,17,21.7,1,0.44,0,0,0,synthetic_physics_based
SYN-01741,38.2,55.9,17.65,0.106,84.3,851.9,12.3,0.0,17.2,10.1,21,37.0,0,0.69,0,0,0,synthetic_physics_based
SYN-01742,36.1,65.3,29.19,2.413,79.0,562.5,3.7,6.1,13.8,7.7,60,34.8,0,4.82,0,1,0,synthetic_physics_based
SYN-01743,36.9,55.5,18.61,1.075,75.4,799.2,14.9,0.0,14.3,9.1,13,25.8,0,1.19,0,0,0,synthetic_physics_based
SYN-01744,20.2,37.5,17.28,0.952,33.3,942.5,6.4,0.0,4.9,1.0,3,30.8,1,0.48,0,0,0,synthetic_physics_based
SYN-01745,29.2,42.1,12.99,1.102,30.4,197.3,9.5,1.3,3.0,2.5,68,36.9,1,5.69,0,2,1,synthetic_physics_based
SYN-01746,30.6,38.8,8.22,0.172,42.7,672.6,12.2,0.0,3.9,4.2,4,22.2,0,0.57,0,0,0,synthetic_physics_based
SYN-01747,20.4,33.8,13.34,0.565,69.8,656.9,3.8,0.0,21.4,10.1,7,19.2,1,0.42,0,0,0,synthetic_physics_based
SYN-01748,25.7,53.4,27.68,1.116,54.7,932.0,15.0,0.0,5.4,2.6,26,28.7,1,0.11,0,0,0,synthetic_physics_based
SYN-01749,36.7,64.3,27.54,1.678,54.1,937.0,6.4,0.0,3.8,1.0,75,20.9,1,0.67,0,1,0,synthetic_physics_based
SYN-01750,23.0,38.2,15.2,0.022,83.1,668.0,13.4,0.0,8.9,4.4,24,21.7,1,1.02,0,0,0,synthetic_physics_based
SYN-01751,31.8,38.5,6.73,0.494,83.7,269.3,3.6,21.5,14.2,7.0,10,35.8,0,0.23,0,0,0,synthetic_physics_based
SYN-01752,24.7,33.6,8.84,0.636,84.6,768.7,13.9,0.0,21.0,14.3,13,18.1,0,0.44,0,0,0,synthetic_physics_based
SYN-01753,20.3,36.4,16.09,1.367,48.8,146.3,3.0,0.0,16.3,8.4,44,34.3,1,6.19,0,1,0,synthetic_physics_based
SYN-01754,25.3,40.2,14.85,0.752,71.5,752.6,8.8,5.4,8.3,5.1,39,28.3,1,3.88,0,1,0,synthetic_physics_based
SYN-01755,41.5,59.4,17.92,0.405,46.3,869.2,5.3,7.9,20.8,13.6,19,29.2,0,0.7,0,0,0,synthetic_physics_based
SYN-01756,37.6,57.3,19.71,1.73,41.4,394.6,15.1,0.0,3.7,1.0,51,31.4,1,3.92,0,0,0,synthetic_physics_based
SYN-01757,41.1,55.2,14.09,0.655,41.1,617.6,5.6,0.0,21.6,12.2,19,26.6,1,0.83,0,0,0,synthetic_physics_based
SYN-01758,30.7,45.1,14.35,1.93,50.5,437.1,17.7,4.2,4.1,1.0,76,20.3,1,0.37,0,1,0,synthetic_physics_based
SYN-01759,22.4,35.1,12.71,2.668,55.8,444.0,17.9,0.0,17.3,8.1,52,20.1,0,4.31,0,0,0,synthetic_physics_based
SYN-01760,32.1,63.3,31.25,1.16,79.9,329.3,4.3,0.0,3.9,1.0,86,33.1,1,5.06,1,2,1,synthetic_physics_based
SYN-01761,30.0,50.5,20.54,4.147,37.2,735.9,12.5,27.2,20.7,10.8,47,22.4,1,6.18,0,1,0,synthetic_physics_based
SYN-01762,38.6,54.4,15.84,0.425,74.1,892.6,2.2,0.0,5.1,1.4,30,18.6,0,1.69,0,0,0,synthetic_physics_based
SYN-01763,22.2,46.2,24.03,0.913,61.9,896.7,8.1,0.0,4.0,1.7,46,37.6,0,6.5,0,0,1,synthetic_physics_based
SYN-01764,30.7,60.6,29.88,3.341,47.3,207.3,14.4,15.9,19.9,12.5,76,37.6,1,6.9,0,1,1,synthetic_physics_based
SYN-01765,23.3,41.1,17.75,1.138,59.6,837.3,13.4,0.0,4.8,3.5,21,25.6,1,0.52,0,0,0,synthetic_physics_based
SYN-01766,27.1,45.3,18.11,2.814,48.0,713.7,12.7,0.0,18.2,14.2,75,18.5,0,6.1,0,2,1,synthetic_physics_based
SYN-01767,36.2,52.6,16.42,1.05,65.8,277.6,6.0,3.7,17.2,9.9,48,32.5,0,4.78,0,0,0,synthetic_physics_based
SYN-01768,30.5,46.6,16.09,0.912,56.0,110.6,7.9,13.3,14.4,9.0,62,34.6,0,1.36,0,2,0,synthetic_physics_based
SYN-01769,28.3,43.8,15.54,0.317,39.9,291.2,2.5,0.0,10.2,7.6,58,20.5,0,1.44,0,1,0,synthetic_physics_based
SYN-01770,28.7,50.5,21.82,1.261,37.0,871.0,14.5,11.6,20.4,9.6,18,20.7,0,0.4,0,0,0,synthetic_physics_based
SYN-01771,30.1,52.2,22.1,3.783,62.8,619.9,10.3,0.0,19.6,12.8,59,34.4,1,6.61,0,1,1,synthetic_physics_based
SYN-01772,37.3,63.3,25.98,0.625,84.1,698.9,14.3,0.0,11.1,4.8,48,36.4,1,4.77,0,0,0,synthetic_physics_based
SYN-01773,39.6,62.1,22.44,2.817,50.6,281.4,5.4,26.7,7.4,4.9,63,33.8,1,5.57,0,1,1,synthetic_physics_based
SYN-01774,41.0,45.6,4.6,0.41,74.0,697.4,6.8,26.1,8.2,6.0,12,22.0,0,1.24,0,0,0,synthetic_physics_based
SYN-01775,37.3,60.5,23.2,1.409,69.5,75.3,7.0,0.0,7.2,1.2,87,26.2,0,3.33,0,2,1,synthetic_physics_based
SYN-01776,26.9,49.8,22.87,0.103,85.9,387.8,1.0,0.0,13.3,6.8,34,30.0,0,1.39,0,0,0,synthetic_physics_based
SYN-01777,35.1,56.0,20.84,0.78,79.3,614.1,7.2,11.3,19.5,10.7,61,21.2,0,6.25,0,2,0,synthetic_physics_based
SYN-01778,29.6,53.8,24.13,2.826,64.0,181.5,16.2,0.0,17.7,8.1,87,22.2,0,6.0,0,2,1,synthetic_physics_based
SYN-01779,25.6,43.3,17.73,1.985,69.4,790.7,18.0,0.0,18.1,10.5,53,23.7,0,5.54,0,0,0,synthetic_physics_based
SYN-01780,38.5,45.5,7.02,0.788,83.9,261.5,10.6,0.0,11.5,9.0,25,28.2,1,0.72,0,0,0,synthetic_physics_based
SYN-01781,20.8,45.5,24.67,2.198,54.0,637.1,9.4,15.3,9.1,3.6,62,28.2,0,1.38,0,2,0,synthetic_physics_based
SYN-01782,39.8,44.1,4.26,1.439,49.6,414.7,1.1,0.0,17.4,11.4,4,34.3,1,1.47,0,0,0,synthetic_physics_based
SYN-01783,30.2,43.1,12.93,0.278,30.6,586.4,17.6,15.1,18.1,10.8,13,33.1,0,0.4,0,0,0,synthetic_physics_based
SYN-01784,34.0,52.8,18.8,0.237,79.6,146.7,0.8,0.0,16.2,7.0,42,36.3,0,5.9,0,1,0,synthetic_physics_based
SYN-01785,34.5,45.9,11.4,3.868,78.1,65.2,18.9,0.0,3.6,1.4,49,34.7,1,1.52,0,0,0,synthetic_physics_based
SYN-01786,39.7,72.3,32.64,4.237,36.3,868.6,10.0,23.4,14.2,8.3,78,23.1,0,3.82,1,1,1,synthetic_physics_based
SYN-01787,34.0,42.2,8.22,1.463,64.6,292.7,7.2,21.4,9.6,7.7,56,24.6,0,4.09,0,1,0,synthetic_physics_based
SYN-01788,33.5,54.4,20.94,1.7,57.8,787.7,18.5,0.0,6.7,5.0,47,28.0,1,3.09,0,0,0,synthetic_physics_based
SYN-01789,21.5,36.9,15.4,0.465,37.1,949.4,1.0,26.9,16.2,8.0,8,18.3,1,1.67,0,0,0,synthetic_physics_based
SYN-01790,31.4,47.7,16.33,1.749,88.8,240.3,11.8,0.0,8.1,5.1,55,36.1,0,6.73,0,0,0,synthetic_physics_based
SYN-01791,23.3,39.2,15.95,3.127,42.9,288.7,11.2,0.0,20.3,7.1,88,18.9,0,3.01,0,2,0,synthetic_physics_based
SYN-01792,36.2,55.6,19.4,0.433,34.0,646.6,4.8,26.1,8.7,6.2,18,24.4,1,1.23,0,0,0,synthetic_physics_based
SYN-01793,31.3,59.2,27.89,0.351,65.7,918.9,8.9,26.6,13.5,6.4,35,29.4,1,0.74,0,0,0,synthetic_physics_based
SYN-01794,35.0,72.3,37.35,1.722,74.3,874.2,13.2,0.0,18.7,8.8,89,28.4,1,5.8,1,2,1,synthetic_physics_based
SYN-01795,20.9,53.6,32.72,2.203,31.9,502.6,14.7,0.0,10.6,5.5,81,31.1,0,1.67,1,2,1,synthetic_physics_based
SYN-01796,21.9,39.0,17.09,1.021,69.5,765.6,0.5,0.0,18.7,8.5,32,28.6,1,1.91,0,0,0,synthetic_physics_based
SYN-01797,35.8,38.0,2.26,1.113,61.9,172.2,18.8,0.0,16.8,9.0,24,22.6,0,1.77,0,0,0,synthetic_physics_based
SYN-01798,21.6,34.3,12.71,1.22,36.2,929.7,3.7,15.4,20.5,12.9,7,22.0,0,0.26,0,0,0,synthetic_physics_based
SYN-01799,21.6,37.3,15.7,0.296,40.4,917.9,5.1,0.0,9.2,2.2,13,36.1,1,0.08,0,0,0,synthetic_physics_based
SYN-01800,20.3,34.1,13.83,1.419,64.1,197.4,5.6,0.0,5.0,2.7,69,23.3,0,6.53,0,2,0,synthetic_physics_based
SYN-01801,41.0,56.3,15.28,1.462,47.8,319.5,1.2,0.0,11.2,6.0,42,23.6,1,1.05,0,1,0,synthetic_physics_based
SYN-01802,36.2,46.4,10.17,0.021,86.3,140.1,2.9,0.0,17.9,10.7,31,26.3,1,0.12,0,0,0,synthetic_physics_based
SYN-01803,27.8,44.3,16.54,0.721,79.1,294.5,19.7,0.0,11.6,6.2,74,20.8,1,4.64,0,2,0,synthetic_physics_based
SYN-01804,26.5,44.4,17.92,1.243,89.0,784.4,6.6,0.0,8.0,5.9,26,28.1,0,0.7,0,0,0,synthetic_physics_based
SYN-01805,27.7,60.3,32.58,1.415,45.6,390.5,2.7,0.0,3.5,4.1,86,31.3,0,1.46,1,2,1,synthetic_physics_based
SYN-01806,37.0,54.9,17.86,1.051,88.2,129.6,2.6,5.0,8.9,6.6,76,33.7,0,1.41,0,1,0,synthetic_physics_based
SYN-01807,34.6,51.8,17.26,0.296,55.9,358.0,14.5,0.0,16.6,8.1,32,32.2,0,1.98,0,0,0,synthetic_physics_based
SYN-01808,24.1,39.3,15.21,3.857,50.9,933.2,17.2,0.0,5.8,6.2,52,21.0,1,3.92,0,0,0,synthetic_physics_based
SYN-01809,23.8,35.7,11.91,1.112,33.0,616.7,5.5,0.0,9.5,3.6,20,27.1,0,0.49,0,0,0,synthetic_physics_based
SYN-01810,22.2,41.1,18.89,0.196,33.2,424.5,0.9,0.0,3.4,3.0,40,18.8,0,4.55,0,0,0,synthetic_physics_based
SYN-01811,34.5,47.8,13.23,3.367,71.5,199.9,4.9,23.7,16.7,11.0,59,18.4,0,5.77,0,2,0,synthetic_physics_based
SYN-01812,36.8,66.6,29.83,1.974,57.5,937.6,1.6,0.0,19.7,14.1,77,26.8,0,0.42,0,2,1,synthetic_physics_based
SYN-01813,25.8,44.6,18.76,0.738,43.6,788.8,2.5,0.0,13.8,9.2,14,23.1,1,0.52,0,0,0,synthetic_physics_based
SYN-01814,20.5,39.0,18.58,1.285,66.8,303.3,8.9,24.9,3.5,1.0,44,31.7,1,1.79,0,0,0,synthetic_physics_based
SYN-01815,21.8,48.7,26.88,4.009,45.2,113.1,5.0,2.9,7.1,5.4,86,32.5,1,1.92,0,2,1,synthetic_physics_based
SYN-01816,41.3,66.2,24.9,3.763,64.7,101.0,10.6,0.0,11.3,6.1,82,35.9,1,5.1,0,2,1,synthetic_physics_based
SYN-01817,26.5,45.9,19.39,0.663,51.6,158.3,5.4,0.0,14.2,9.5,48,33.2,1,5.6,0,0,0,synthetic_physics_based
SYN-01818,36.9,50.1,13.14,0.22,79.4,572.7,18.8,0.0,12.4,7.2,43,19.0,0,2.73,0,0,0,synthetic_physics_based
SYN-01819,33.7,48.3,14.55,0.22,79.2,885.9,18.2,0.0,20.4,13.5,16,25.4,0,1.25,0,0,0,synthetic_physics_based
SYN-01820,28.4,50.5,22.07,0.305,58.6,497.1,11.6,0.0,20.8,11.6,35,23.5,1,1.16,0,0,0,synthetic_physics_based
SYN-01821,24.5,46.5,21.93,3.492,51.0,808.7,7.4,0.0,5.0,4.3,53,25.7,0,6.03,0,1,1,synthetic_physics_based
SYN-01822,22.7,27.6,4.9,1.222,51.8,451.3,7.9,25.3,5.6,2.3,34,21.2,0,1.57,0,0,0,synthetic_physics_based
SYN-01823,33.5,49.1,15.6,1.374,78.3,687.7,8.5,0.0,9.8,7.3,3,20.0,1,1.8,0,0,0,synthetic_physics_based
SYN-01824,37.0,69.5,32.46,3.591,49.7,708.7,14.7,3.6,11.0,2.9,68,28.4,0,5.48,1,2,1,synthetic_physics_based
SYN-01825,34.2,37.8,3.65,0.192,42.5,206.6,9.3,5.0,14.1,8.9,5,32.4,1,0.4,0,0,0,synthetic_physics_based
SYN-01826,31.7,31.8,0.17,0.336,35.1,375.1,17.2,0.0,17.7,10.4,10,32.0,1,0.07,0,0,0,synthetic_physics_based
SYN-01827,20.9,42.1,21.13,0.775,58.0,623.6,18.9,0.0,5.6,3.4,52,27.0,0,4.38,0,0,0,synthetic_physics_based
SYN-01828,41.3,58.1,16.84,1.016,58.9,113.6,7.1,0.0,18.3,6.9,29,28.4,0,1.69,0,0,0,synthetic_physics_based
SYN-01829,37.6,51.5,13.93,1.451,80.5,375.4,11.4,11.2,14.6,7.4,31,28.3,1,0.14,0,0,0,synthetic_physics_based
SYN-01830,26.4,55.1,28.67,1.687,43.3,531.3,2.4,0.0,21.6,13.8,66,31.8,0,4.6,0,2,1,synthetic_physics_based
SYN-01831,41.6,71.6,30.05,3.058,52.9,946.6,4.4,0.0,15.4,7.3,76,19.0,0,5.36,1,2,1,synthetic_physics_based
SYN-01832,33.2,62.8,29.61,1.328,78.5,477.1,8.6,0.0,16.6,7.0,69,32.2,1,6.09,0,2,1,synthetic_physics_based
SYN-01833,32.8,61.6,28.82,1.354,79.4,784.5,4.5,0.0,6.7,2.2,37,29.6,1,1.98,0,0,0,synthetic_physics_based
SYN-01834,36.5,52.6,16.1,0.864,53.1,438.9,17.6,22.9,17.6,11.6,27,22.0,0,0.37,0,0,0,synthetic_physics_based
SYN-01835,37.9,63.2,25.3,3.62,57.5,766.8,3.6,29.2,4.5,3.3,87,19.0,0,4.17,0,2,1,synthetic_physics_based
SYN-01836,34.4,44.7,10.24,0.999,48.2,585.9,9.4,0.0,15.5,10.7,33,20.2,1,0.19,0,0,0,synthetic_physics_based
SYN-01837,22.8,53.8,30.97,1.82,86.0,847.9,12.3,12.1,4.1,3.4,68,28.5,0,3.74,1,1,0,synthetic_physics_based
SYN-01838,27.4,49.3,21.88,2.249,37.1,419.8,14.0,14.5,5.2,1.7,59,33.2,0,0.67,0,1,0,synthetic_physics_based
SYN-01839,40.4,65.6,25.18,2.08,86.0,593.9,8.0,22.0,5.0,5.6,64,24.7,0,1.46,0,1,0,synthetic_physics_based
SYN-01840,24.9,49.0,24.09,2.119,71.0,617.0,17.4,25.1,4.0,1.4,85,25.6,0,6.41,0,2,0,synthetic_physics_based
SYN-01841,28.2,60.1,31.95,2.168,61.9,425.6,11.6,24.5,9.1,3.9,88,36.7,1,1.01,1,2,1,synthetic_physics_based
SYN-01842,29.5,40.4,10.9,0.644,32.0,179.9,9.1,0.0,21.9,12.5,44,22.3,1,4.14,0,1,0,synthetic_physics_based
SYN-01843,29.7,42.5,12.83,1.111,58.5,134.2,1.8,0.0,9.6,6.0,88,20.1,0,2.4,0,2,0,synthetic_physics_based
SYN-01844,33.5,44.6,11.16,3.528,54.5,65.0,9.6,0.0,17.5,11.0,49,24.9,0,3.98,0,0,0,synthetic_physics_based
SYN-01845,40.7,71.4,30.63,2.618,39.7,836.2,16.5,0.0,5.5,2.6,53,32.9,0,1.8,1,0,1,synthetic_physics_based
SYN-01846,25.3,55.6,30.28,2.037,69.4,262.8,12.5,0.0,11.6,8.6,74,30.5,1,3.22,1,2,1,synthetic_physics_based
SYN-01847,22.7,34.1,11.41,2.961,88.3,240.4,16.7,0.0,6.5,2.7,49,26.3,0,6.1,0,0,0,synthetic_physics_based
SYN-01848,24.3,59.4,35.02,3.885,63.7,712.4,10.1,0.0,6.6,2.1,66,37.3,0,2.76,1,1,1,synthetic_physics_based
SYN-01849,39.5,53.8,14.29,2.26,72.9,338.0,2.8,27.4,4.9,1.0,63,32.7,1,2.6,0,2,0,synthetic_physics_based
SYN-01850,34.2,46.1,11.89,0.714,34.1,505.4,0.8,0.0,11.2,5.9,25,19.2,0,1.35,0,0,0,synthetic_physics_based
SYN-01851,26.3,30.7,4.46,0.477,55.1,196.3,6.4,0.0,4.4,3.8,4,32.9,1,0.88,0,0,0,synthetic_physics_based
SYN-01852,38.0,63.4,25.4,3.043,37.0,913.8,14.1,0.0,20.3,12.3,51,18.5,0,2.83,0,0,0,synthetic_physics_based
SYN-01853,39.0,52.6,13.6,0.502,66.8,816.4,15.9,0.0,11.5,6.9,11,31.0,0,0.82,0,0,0,synthetic_physics_based
SYN-01854,38.6,55.8,17.13,0.487,86.3,827.4,6.3,16.0,18.9,9.8,17,22.2,1,1.82,0,0,0,synthetic_physics_based
SYN-01855,40.2,68.5,28.26,2.698,69.7,416.1,10.2,0.0,21.6,13.8,66,31.9,0,5.97,0,1,1,synthetic_physics_based
SYN-01856,25.5,46.5,20.98,2.316,34.6,736.1,8.7,24.3,15.9,8.9,70,24.2,0,3.95,0,2,0,synthetic_physics_based
SYN-01857,36.6,52.8,16.19,1.903,51.3,179.5,8.5,0.0,20.1,11.7,73,35.5,0,4.33,0,2,0,synthetic_physics_based
SYN-01858,30.1,49.3,19.2,1.595,63.0,57.8,5.0,13.3,5.6,1.4,69,24.7,1,0.41,0,2,0,synthetic_physics_based
SYN-01859,38.5,56.5,17.99,2.897,54.2,68.0,3.2,0.0,18.8,7.6,84,30.4,0,6.04,0,1,0,synthetic_physics_based
SYN-01860,36.0,52.6,16.58,0.849,80.0,577.9,4.3,0.0,8.2,5.9,29,23.7,1,0.09,0,0,0,synthetic_physics_based
SYN-01861,37.1,77.4,40.35,1.658,78.9,459.9,1.6,0.0,12.0,10.4,85,36.3,1,6.83,1,1,1,synthetic_physics_based
SYN-01862,34.4,66.0,31.59,1.161,66.7,516.2,4.4,0.0,15.3,9.1,73,33.6,1,1.02,1,2,1,synthetic_physics_based
SYN-01863,23.9,34.4,10.49,3.553,52.4,56.7,0.7,0.0,20.2,12.5,72,22.9,1,6.62,0,2,1,synthetic_physics_based
SYN-01864,32.0,39.0,7.0,1.197,45.3,430.4,12.7,23.2,20.3,12.5,20,37.0,0,1.69,0,0,0,synthetic_physics_based
SYN-01865,41.7,55.1,13.44,0.165,36.4,696.3,6.7,0.0,4.7,2.8,27,25.1,0,1.28,0,0,0,synthetic_physics_based
SYN-01866,40.6,50.4,9.8,0.853,51.3,448.4,19.5,0.0,9.9,3.2,8,31.0,0,0.02,0,0,0,synthetic_physics_based
SYN-01867,20.9,54.0,33.06,1.304,54.8,709.0,4.3,0.8,18.1,11.1,85,32.9,0,0.29,1,2,1,synthetic_physics_based
SYN-01868,23.6,42.4,18.77,4.015,70.5,259.7,7.2,19.0,16.4,11.4,61,18.5,0,5.17,0,2,0,synthetic_physics_based
SYN-01869,22.9,46.4,23.54,0.327,69.5,781.8,7.5,0.0,3.5,2.8,28,37.2,0,0.65,0,0,0,synthetic_physics_based
SYN-01870,36.0,59.9,23.96,0.613,34.2,579.6,0.7,0.0,11.5,6.1,87,24.9,1,1.4,0,2,1,synthetic_physics_based
SYN-01871,38.0,57.7,19.66,3.797,53.7,239.7,16.9,0.0,18.8,11.1,70,21.8,1,2.53,0,1,0,synthetic_physics_based
SYN-01872,24.7,35.7,11.04,1.336,40.9,263.0,1.1,0.0,17.0,9.4,3,35.0,0,0.79,0,0,0,synthetic_physics_based
SYN-01873,31.1,57.7,26.56,1.363,39.4,615.2,18.8,0.0,10.8,8.0,69,32.1,0,4.82,0,2,1,synthetic_physics_based
SYN-01874,38.5,64.8,26.3,4.16,79.6,796.9,17.9,0.0,17.0,9.8,73,19.7,0,6.13,0,2,1,synthetic_physics_based
SYN-01875,36.1,40.5,4.36,0.579,32.5,424.1,10.9,0.0,13.5,8.6,7,20.3,0,0.07,0,0,0,synthetic_physics_based
SYN-01876,31.9,51.7,19.76,3.582,55.2,282.5,11.1,0.0,20.3,13.0,60,32.3,0,2.67,0,2,0,synthetic_physics_based
SYN-01877,33.0,43.2,10.18,0.136,40.1,830.3,13.2,0.0,14.2,9.0,4,19.5,1,1.21,0,0,0,synthetic_physics_based
SYN-01878,31.2,47.9,16.75,0.121,82.8,652.3,8.0,0.0,10.6,6.1,5,36.3,0,0.56,0,0,0,synthetic_physics_based
SYN-01879,26.5,34.7,8.11,0.204,63.4,453.3,13.1,0.0,19.4,8.6,11,32.8,0,0.36,0,0,0,synthetic_physics_based
SYN-01880,32.4,44.9,12.52,0.844,43.9,489.1,1.4,0.0,3.9,3.0,15,24.7,0,0.15,0,0,0,synthetic_physics_based
SYN-01881,35.2,54.6,19.47,1.541,60.1,233.8,1.6,0.0,20.1,12.6,64,25.3,1,3.1,0,2,0,synthetic_physics_based
